day, month ,year ,hour ,minute ,temperature ,humidity ,wind_speed ,visibility,
03,12,2017,23,00,45,45,0.0,1.2,
03,12,2017,23,30,35,35,0.0,1,
04,12,2017,00,00,48,48,0.0,1.2,
04,12,2017,00,30,51,51,0.0,1.2,
04,12,2017,01,00,45,45,0.0,1.2,
04,12,2017,02,30,44,44,0.0,1,
04,12,2017,02,30,51,51,0.0,1.2,
04,12,2017,03,30,45,45,0.0,1.2,
04,12,2017,04,00,51,51,0.0,1.2,
04,12,2017,05,00,54,54,0.0,1.2,
04,12,2017,05,30,42,42,0.0,1,
04,12,2017,05,30,54,54,0.0,1.2,
04,12,2017,06,00,51,51,0.0,1.2,
04,12,2017,06,30,58,58,0.0,1.2,
04,12,2017,07,30,51,51,0.0,1.2,
04,12,2017,08,00,51,51,0.0,1.2,
04,12,2017,08,30,49,49,0.0,1,
04,12,2017,08,30,52,52,0.0,1.1,
04,12,2017,09,00,45,45,0.0,1.1,
04,12,2017,09,30,37,37,0.0,1.1,
04,12,2017,10,30,35,35,7.4,1.2,
04,12,2017,11,00,31,31,7.4,1.2,
04,12,2017,11,30,21,21,0.0,1,
04,12,2017,12,00,31,31,5.6,1.2,
04,12,2017,12,30,27,27,1.9,1.6,
04,12,2017,14,00,25,25,5.6,1.9,
04,12,2017,14,30,18,18,0.0,1,
04,12,2017,15,30,27,27,0.0,1.9,
04,12,2017,16,00,27,27,11.1,1.9,
04,12,2017,16,30,29,29,9.3,1.9,
04,12,2017,17,00,29,29,7.4,1.9,
04,12,2017,17,30,25,25,5.6,1,
04,12,2017,17,30,31,31,5.6,1.6,
04,12,2017,18,00,31,31,3.7,1.6,
04,12,2017,18,30,33,33,3.7,1.6,
04,12,2017,19,00,33,33,1.9,1.6,
04,12,2017,19,30,35,35,0.0,1.6,
04,12,2017,20,00,40,40,0.0,1.6,
04,12,2017,20,30,41,41,0.0,1,
04,12,2017,21,00,40,40,0.0,-9999.0,
04,12,2017,21,30,40,40,0.0,1.6,
04,12,2017,22,00,43,43,0.0,1.6,
04,12,2017,22,30,43,43,0.0,1.2,
04,12,2017,23,00,43,43,0.0,1.2,
05,12,2017,00,00,40,40,0.0,1.6,
05,12,2017,00,30,43,43,1.9,1.6,
05,12,2017,01,00,45,45,7.4,1.6,
05,12,2017,01,30,45,45,0.0,1.6,
05,12,2017,02,00,45,45,0.0,1.6,
05,12,2017,02,30,35,35,0.0,1,
05,12,2017,02,30,45,45,0.0,1.6,
05,12,2017,03,00,43,43,7.4,1.6,
05,12,2017,04,00,42,42,1.9,1.6,
05,12,2017,04,30,42,42,7.4,1.6,
05,12,2017,05,00,45,45,7.4,1.6,
05,12,2017,05,30,39,39,3.7,1,
05,12,2017,05,30,42,42,5.6,1.6,
05,12,2017,06,30,42,42,11.1,1.6,
05,12,2017,07,00,45,45,9.3,1.2,
05,12,2017,08,30,30,30,9.3,1,
05,12,2017,08,30,40,40,11.1,1.2,
05,12,2017,09,00,43,43,11.1,1.2,
05,12,2017,09,30,43,43,11.1,1.1,
05,12,2017,10,00,46,46,11.1,1.1,
05,12,2017,10,30,43,43,11.1,1.1,
05,12,2017,11,00,43,43,13.0,1.1,
05,12,2017,11,30,29,29,11.1,1,
05,12,2017,11,30,40,40,13.0,1.1,
05,12,2017,12,00,38,38,11.1,1.2,
05,12,2017,12,30,38,38,9.3,1.2,
05,12,2017,13,00,38,38,9.3,1.2,
05,12,2017,13,30,38,38,9.3,1.2,
05,12,2017,14,00,38,38,9.3,1.2,
05,12,2017,14,30,27,27,5.6,1,
05,12,2017,15,30,38,38,9.3,1.6,
05,12,2017,16,00,43,43,13.0,1.2,
05,12,2017,16,30,46,46,13.0,1.2,
05,12,2017,17,00,52,52,11.1,1.2,
05,12,2017,17,30,46,46,11.1,1,
05,12,2017,17,30,56,56,13.0,1.2,
05,12,2017,18,00,56,56,9.3,1.2,
05,12,2017,18,30,63,63,13.0,1.2,
05,12,2017,19,00,63,63,9.3,1.2,
05,12,2017,19,30,68,68,7.4,1.2,
05,12,2017,20,00,68,68,7.4,1.2,
05,12,2017,20,30,62,62,5.6,1,
05,12,2017,20,30,72,72,7.4,1.2,
05,12,2017,21,30,68,68,0.0,1.2,
05,12,2017,22,00,63,63,0.0,1.2,
05,12,2017,22,30,68,68,9.3,1.2,
05,12,2017,23,00,63,63,3.7,1.2,
05,12,2017,23,30,60,60,0.0,1,
06,12,2017,00,00,63,63,5.6,1.2,
06,12,2017,02,30,45,45,7.4,1,
06,12,2017,03,30,59,59,5.6,1.2,
06,12,2017,05,30,65,65,0.0,1,
06,12,2017,05,30,67,67,0.0,1.2,
06,12,2017,06,30,77,77,3.7,1.2,
06,12,2017,07,00,82,82,0.0,1.1,
06,12,2017,07,30,82,82,0.0,0.9,
06,12,2017,08,00,77,77,0.0,0.9,
06,12,2017,08,30,72,72,0.0,1,
06,12,2017,08,30,68,68,0.0,0.9,
06,12,2017,09,00,63,63,0.0,0.7,
06,12,2017,09,30,59,59,0.0,0.9,
06,12,2017,10,00,52,52,5.6,1.2,
06,12,2017,10,30,49,49,7.4,1.2,
06,12,2017,11,00,40,40,11.1,1.2,
06,12,2017,11,30,24,24,9.3,1,
06,12,2017,11,30,35,35,11.1,1.2,
06,12,2017,12,00,35,35,11.1,1.2,
06,12,2017,12,30,35,35,11.1,1.6,
06,12,2017,14,30,26,26,9.3,1,
06,12,2017,17,30,30,30,9.3,1,
06,12,2017,19,30,68,68,5.6,1.6,
06,12,2017,20,30,68,68,0.0,1.6,
06,12,2017,21,00,68,68,3.7,1.6,
06,12,2017,21,30,68,68,0.0,1.6,
06,12,2017,22,00,68,68,0.0,1.6,
06,12,2017,22,30,68,68,0.0,1.6,
06,12,2017,23,00,68,68,0.0,1.6,
06,12,2017,23,30,61,61,0.0,1,
07,12,2017,00,00,72,72,0.0,1.2,
07,12,2017,00,30,72,72,0.0,1.2,
07,12,2017,01,30,72,72,0.0,1.2,
07,12,2017,02,30,59,59,0.0,1,
07,12,2017,03,00,68,68,0.0,1.2,
07,12,2017,04,00,72,72,0.0,1.2,
07,12,2017,04,30,68,68,0.0,1.2,
07,12,2017,05,00,68,68,0.0,1.2,
07,12,2017,05,30,61,61,0.0,1,
07,12,2017,05,30,77,77,0.0,1.2,
07,12,2017,07,00,72,72,0.0,0.9,
07,12,2017,07,30,77,77,0.0,0.9,
07,12,2017,08,00,77,77,0.0,0.9,
07,12,2017,08,30,57,57,0.0,1,
07,12,2017,09,30,40,40,13.0,1.2,
07,12,2017,11,30,17,17,13.0,2,
07,12,2017,12,00,27,27,11.1,2.5,
07,12,2017,14,00,21,21,9.3,3.1,
07,12,2017,14,30,11,11,3.7,2,
07,12,2017,15,00,21,21,9.3,3.1,
07,12,2017,15,30,19,19,5.6,3.1,
07,12,2017,16,30,18,18,7.4,3.1,
07,12,2017,17,00,19,19,1.9,3.1,
07,12,2017,17,30,11,11,3.7,2,
07,12,2017,18,00,25,25,0.0,2.5,
07,12,2017,18,30,23,23,0.0,2.2,
07,12,2017,19,30,32,32,0.0,2.2,
07,12,2017,20,00,32,32,0.0,1.9,
07,12,2017,20,30,26,26,1.9,1,
